employee_id,week,dept,hourly_rate,hours,ot_hours,rounded_to,long_week_flag,gross
E036,23,Sales,41.63,42.0,2.0,6,0,1748.3
E036,24,Sales,41.63,42.0,2.0,6,0,1748.3
E036,25,Sales,41.63,43.0,3.0,1,0,1789.92
E036,26,Sales,41.63,45.0,5.0,15,0,1873.17
E037,1,Operations,37.28,35.0,0.0,1,0,1304.7
E037,2,Operations,37.28,38.0,0.0,1,0,1416.54
E037,3,Operations,37.28,48.0,8.0,6,0,1789.31
E037,4,Operations,37.28,38.0,0.0,1,0,1416.54
E037,5,Operations,37.28,45.0,5.0,1,0,1677.48
E037,6,Operations,37.28,33.0,0.0,1,0,1230.15
E037,7,Operations,37.28,45.0,5.0,15,0,1677.48
E037,8,Operations,37.28,47.0,7.0,1,0,1752.03
E037,9,Operations,37.28,45.0,5.0,1,0,1677.48
E037,10,Operations,37.28,36.0,0.0,1,0,1341.98
E037,11,Operations,37.28,47.0,7.0,1,0,1752.03
E037,12,Operations,37.28,36.0,0.0,1,0,1341.98
E037,13,Operations,37.28,42.0,2.0,6,0,1565.64
E037,14,Operations,37.28,43.0,3.0,1,0,1602.92
E037,15,Operations,37.28,37.0,0.0,1,0,1379.26
E037,16,Operations,37.28,41.0,1.0,1,0,1528.37
E037,17,Operations,37.28,33.0,0.0,1,0,1230.15
E037,18,Operations,37.28,36.0,0.0,6,0,1341.98
E037,19,Operations,37.28,42.0,2.0,6,0,1565.64
E037,20,Operations,37.28,36.0,0.0,1,0,1341.98
E037,21,Operations,37.28,30.0,0.0,6,0,1118.32
E037,22,Operations,37.28,36.0,0.0,6,0,1341.98
E037,23,Operations,37.28,39.0,0.0,1,0,1453.81
E037,24,Operations,37.28,36.0,0.0,6,0,1341.98
E037,25,Operations,37.28,45.0,5.0,15,0,1677.48
E037,26,Operations,37.28,50.0,10.0,1,0,1863.86
E038,1,Operations,40.05,31.0,0.0,1,0,1241.4
E038,2,Operations,40.05,42.0,2.0,6,0,1681.9
E038,3,Operations,40.05,36.0,0.0,6,0,1441.63
E038,4,Operations,40.05,33.0,0.0,1,0,1321.49
E038,5,Operations,40.05,38.0,0.0,1,0,1521.72
E038,6,Operations,40.05,35.0,0.0,1,0,1401.58
E038,7,Operations,40.05,30.0,0.0,15,0,1201.35
E038,8,Operations,40.05,42.0,2.0,6,0,1681.9
E038,9,Operations,40.05,35.0,0.0,1,0,1401.58
E038,10,Operations,40.05,42.0,2.0,6,0,1681.9
E038,11,Operations,40.05,36.0,0.0,6,0,1441.63
E038,12,Operations,40.05,30.0,0.0,15,0,1201.35
E038,13,Operations,40.05,33.0,0.0,1,0,1321.49
E038,14,Operations,40.05,45.0,5.0,15,0,1802.03
E038,15,Operations,40.05,36.0,0.0,6,0,1441.63
E038,16,Operations,40.05,36.0,0.0,6,0,1441.63
E038,17,Operations,40.05,45.0,5.0,15,0,1802.03
E038,18,Operations,40.05,48.0,8.0,1,0,1922.17
E038,19,Operations,40.05,34.0,0.0,1,0,1361.54
E038,20,Operations,40.05,35.0,0.0,1,0,1401.58
E038,21,Operations,40.05,45.0,5.0,15,0,1802.03
E038,22,Operations,40.05,44.0,4.0,1,0,1761.99
E038,23,Operations,40.05,34.0,0.0,1,0,1361.54
E038,24,Operations,40.05,42.0,2.0,6,0,1681.9
E038,25,Operations,40.05,45.0,5.0,15,0,1802.03
E038,26,Operations,40.05,36.0,0.0,6,0,1441.63
E039,1,Operations,15.76,49.0,9.0,1,0,772.36
E039,2,Operations,15.76,42.0,2.0,6,0,662.02
E039,3,Operations,15.76,42.0,2.0,6,0,662.02
E039,4,Operations,15.76,30.0,0.0,1,0,472.87
E039,5,Operations,15.76,45.0,5.0,15,0,709.31
E039,6,Operations,15.76,26.0,0.0,1,0,409.82
E039,7,Operations,15.76,36.0,0.0,6,0,567.44
E039,8,Operations,15.76,36.0,0.0,6,0,567.44
E039,9,Operations,15.76,36.0,0.0,1,0,567.44
E039,10,Operations,15.76,30.0,0.0,1,0,472.87
E039,11,Operations,15.76,36.0,0.0,6,0,567.44
E039,12,Operations,15.76,35.0,0.0,1,0,551.68
E039,13,Operations,15.76,38.0,0.0,1,0,598.97
E039,14,Operations,15.76,45.0,5.0,15,0,709.31
E039,15,Operations,15.76,45.0,5.0,15,0,709.31
E039,16,Operations,15.76,42.0,2.0,6,0,662.02
E039,17,Operations,15.76,42.0,2.0,1,0,662.02
E039,18,Operations,15.76,45.0,5.0,1,0,709.31
E039,19,Operations,15.76,43.0,3.0,1,0,677.78
E039,20,Operations,15.76,40.0,0.0,1,0,630.49
E039,21,Operations,15.76,45.0,5.0,15,0,709.31
E039,22,Operations,15.76,36.0,0.0,6,0,567.44
E039,23,Operations,15.76,42.0,2.0,1,0,662.02
E039,24,Operations,15.76,30.0,0.0,15,0,472.87
E039,25,Operations,15.76,45.0,5.0,1,0,709.31
E039,26,Operations,15.76,42.0,2.0,6,0,662.02
E040,1,Warehouse,38.29,47.0,7.0,1,0,1799.58
E040,2,Warehouse,38.29,42.0,2.0,1,0,1608.13
E040,3,Warehouse,38.29,36.0,0.0,6,0,1378.4
E040,4,Warehouse,38.29,45.0,5.0,15,0,1723.0
E040,5,Warehouse,38.29,30.0,0.0,6,0,1148.67
E040,6,Warehouse,38.29,42.0,2.0,6,0,1608.13
E040,7,Warehouse,38.29,41.0,1.0,1,0,1569.84
E040,8,Warehouse,38.29,26.0,0.0,1,0,995.51
E040,9,Warehouse,38.29,39.0,0.0,1,0,1493.26
E040,10,Warehouse,38.29,45.0,5.0,15,0,1723.0
E040,11,Warehouse,38.29,40.0,0.0,1,0,1531.55
E040,12,Warehouse,38.29,36.0,0.0,6,0,1378.4
E040,13,Warehouse,38.29,36.0,0.0,1,0,1378.4
E040,14,Warehouse,38.29,39.0,0.0,1,0,1493.26
E040,15,Warehouse,38.29,37.0,0.0,1,0,1416.69
E040,16,Warehouse,38.29,42.0,2.0,1,0,1608.13
E040,17,Warehouse,38.29,45.0,5.0,15,0,1723.0
E040,18,Warehouse,38.29,48.0,8.0,6,0,1837.86
E040,19,Warehouse,38.29,45.0,5.0,15,0,1723.0
E040,20,Warehouse,38.29,35.0,0.0,1,0,1340.11
E040,21,Warehouse,38.29,42.0,2.0,6,0,1608.13
E040,22,Warehouse,38.29,36.0,0.0,1,0,1378.4
E040,23,Warehouse,38.29,45.0,5.0,15,0,1723.0
E040,24,Warehouse,38.29,36.0,0.0,6,0,1378.4
E040,25,Warehouse,38.29,45.0,5.0,15,0,1723.0
E040,26,Warehouse,38.29,49.0,9.0,1,0,1876.15
E041,1,HR,44.56,44.0,4.0,1,0,1960.82
E041,2,HR,44.56,46.0,6.0,1,0,2049.95
E041,3,HR,44.56,42.0,2.0,6,0,1871.7
E041,4,HR,44.56,43.0,3.0,1,0,1916.26
E041,5,HR,44.56,46.0,6.0,1,0,2049.95
E041,6,HR,44.56,39.0,0.0,1,0,1738.0
E041,7,HR,44.56,45.0,5.0,1,0,2005.39
E041,8,HR,44.56,48.0,8.0,6,0,2139.08
E041,9,HR,44.56,41.0,1.0,1,0,1827.13
E041,10,HR,44.56,45.0,5.0,15,0,2005.39
E041,11,HR,44.56,45.0,5.0,15,0,2005.39
E041,12,HR,44.56,31.0,0.0,1,0,1381.49
E041,13,HR,44.56,45.0,5.0,15,0,2005.39
E041,14,HR,44.56,48.0,8.0,1,0,2139.08
E041,15,HR,44.56,42.0,2.0,6,0,1871.7
E041,16,HR,44.56,36.0,0.0,6,0,1604.31
E041,17,HR,44.56,42.0,2.0,6,0,1871.7
E041,18,HR,44.56,49.0,9.0,1,0,2183.65
E041,19,HR,44.56,45.0,5.0,15,0,2005.39
E041,20,HR,44.56,30.0,0.0,15,0,1336.93
E041,21,HR,44.56,48.0,8.0,6,0,2139.08
E041,22,HR,44.56,41.0,1.0,1,0,1827.13
E041,23,HR,44.56,36.0,0.0,6,0,1604.31
E041,24,HR,44.56,36.0,0.0,6,0,1604.31
E041,25,HR,44.56,42.0,2.0,6,0,1871.7
E041,26,HR,44.56,42.0,2.0,6,0,1871.7
E042,1,HR,34.53,36.0,0.0,6,0,1243.07
E042,2,HR,34.53,39.0,0.0,1,0,1346.66
E042,3,HR,34.53,28.0,0.0,1,0,966.83
E042,4,HR,34.53,42.0,2.0,6,0,1450.25
E042,5,HR,34.53,42.0,2.0,6,0,1450.25
E042,6,HR,34.53,45.0,5.0,15,0,1553.83
E042,7,HR,34.53,45.0,5.0,1,0,1553.83
E042,8,HR,34.53,48.0,8.0,6,0,1657.42
E042,9,HR,34.53,48.0,8.0,6,0,1657.42
E042,10,HR,34.53,42.0,2.0,6,0,1450.25
E042,11,HR,34.53,38.0,0.0,1,0,1312.13
E042,12,HR,34.53,43.0,3.0,1,0,1484.78
E042,13,HR,34.53,45.0,5.0,15,0,1553.83
E042,14,HR,34.53,42.0,2.0,6,0,1450.25
E042,15,HR,34.53,40.0,0.0,1,0,1381.19
E042,16,HR,34.53,46.0,6.0,1,0,1588.36
E042,17,HR,34.53,30.0,0.0,6,0,1035.89
E042,18,HR,34.53,36.0,0.0,1,0,1243.07
E042,19,HR,34.53,34.0,0.0,1,0,1174.01
E042,20,HR,34.53,40.0,0.0,1,0,1381.19
E042,21,HR,34.53,30.0,0.0,15,0,1035.89
E042,22,HR,34.53,42.0,2.0,1,0,1450.25
E042,23,HR,34.53,38.0,0.0,1,0,1312.13
E042,24,HR,34.53,30.0,0.0,15,0,1035.89
E042,25,HR,34.53,48.0,8.0,6,0,1657.42
E042,26,HR,34.53,36.0,0.0,1,0,1243.07
E043,1,Warehouse,43.21,30.0,0.0,6,0,1296.37
E043,2,Warehouse,43.21,45.0,5.0,15,0,1944.56
E043,3,Warehouse,43.21,41.0,1.0,1,0,1771.71
E043,4,Warehouse,43.21,43.0,3.0,1,0,1858.14
E043,5,Warehouse,43.21,44.0,4.0,1,0,1901.35
E043,6,Warehouse,43.21,36.0,0.0,6,0,1555.65
E043,7,Warehouse,43.21,44.0,4.0,1,0,1901.35
E043,8,Warehouse,43.21,45.0,5.0,15,0,1944.56
E043,9,Warehouse,43.21,36.0,0.0,6,0,1555.65
E043,10,Warehouse,43.21,40.0,0.0,1,0,1728.5
E043,11,Warehouse,43.21,42.0,2.0,6,0,1814.92
E043,12,Warehouse,43.21,48.0,8.0,6,0,2074.2
E043,13,Warehouse,43.21,30.0,0.0,15,0,1296.37
E043,14,Warehouse,43.21,30.0,0.0,6,0,1296.37
E043,15,Warehouse,43.21,37.0,0.0,1,0,1598.86
E043,16,Warehouse,43.21,39.0,0.0,1,0,1685.29
E043,17,Warehouse,43.21,48.0,8.0,6,0,2074.2
E043,18,Warehouse,43.21,36.0,0.0,6,0,1555.65
E043,19,Warehouse,43.21,49.0,9.0,1,0,2117.41
E043,20,Warehouse,43.21,42.0,2.0,6,0,1814.92
E043,21,Warehouse,43.21,45.0,5.0,15,0,1944.56
E043,22,Warehouse,43.21,46.0,6.0,1,0,1987.77
E043,23,Warehouse,43.21,42.0,2.0,6,0,1814.92
E043,24,Warehouse,43.21,43.0,3.0,1,0,1858.14
E043,25,Warehouse,43.21,30.0,0.0,1,0,1296.37
E043,26,Warehouse,43.21,37.0,0.0,1,0,1598.86
E044,1,Sales,34.51,30.0,0.0,15,0,1035.24
E044,2,Sales,34.51,45.0,5.0,15,0,1552.86
E044,3,Sales,34.51,42.0,2.0,6,0,1449.34
E044,4,Sales,34.51,45.0,5.0,15,0,1552.86
E044,5,Sales,34.51,42.0,2.0,1,0,1449.34
E044,6,Sales,34.51,48.0,8.0,6,0,1656.39
E044,7,Sales,34.51,42.0,2.0,6,0,1449.34
E044,8,Sales,34.51,36.0,0.0,6,0,1242.29
E044,9,Sales,34.51,36.0,0.0,1,0,1242.29
E044,10,Sales,34.51,32.0,0.0,1,0,1104.26
E044,11,Sales,34.51,38.0,0.0,1,0,1311.31
E044,12,Sales,34.51,42.0,2.0,6,0,1449.34
E044,13,Sales,34.51,45.0,5.0,15,0,1552.86
E044,14,Sales,34.51,42.0,2.0,1,0,1449.34
E044,15,Sales,34.51,37.0,0.0,1,0,1276.8
E044,16,Sales,34.51,60.0,20.0,6,1,2070.48
E044,17,Sales,34.51,42.0,2.0,1,0,1449.34
E044,18,Sales,34.51,45.0,5.0,1,0,1552.86
E044,19,Sales,34.51,36.0,0.0,6,0,1242.29
E044,20,Sales,34.51,36.0,0.0,6,0,1242.29
E044,21,Sales,34.51,49.0,9.0,1,0,1690.89
E044,22,Sales,34.51,42.0,2.0,6,0,1449.34
E044,23,Sales,34.51,44.0,4.0,1,0,1518.35
E044,24,Sales,34.51,37.0,0.0,1,0,1276.8
E044,25,Sales,34.51,36.0,0.0,6,0,1242.29
E044,26,Sales,34.51,45.0,5.0,15,0,1552.86
E045,1,Finance,21.79,35.0,0.0,1,0,762.65
E045,2,Finance,21.79,44.0,4.0,1,0,958.76
E045,3,Finance,21.79,35.0,0.0,1,0,762.65
E045,4,Finance,21.79,30.0,0.0,6,0,653.7
E045,5,Finance,21.79,44.0,4.0,1,0,958.76
E045,6,Finance,21.79,48.0,8.0,6,0,1045.92
E045,7,Finance,21.79,37.0,0.0,1,0,806.23
E045,8,Finance,21.79,28.0,0.0,1,0,610.12
E045,9,Finance,21.79,30.0,0.0,15,0,653.7
E045,10,Finance,21.79,38.0,0.0,1,0,828.02
E045,11,Finance,21.79,34.0,0.0,1,0,740.86
E045,12,Finance,21.79,41.0,1.0,1,0,893.39
E045,13,Finance,21.79,48.0,8.0,6,0,1045.92
E045,14,Finance,21.79,42.0,2.0,6,0,915.18
E045,15,Finance,21.79,39.0,0.0,1,0,849.81
E045,16,Finance,21.79,45.0,5.0,15,0,980.55
E045,17,Finance,21.79,39.0,0.0,1,0,849.81
E045,18,Finance,21.79,45.0,5.0,15,0,980.55
E045,19,Finance,21.79,43.0,3.0,1,0,936.97
E045,20,Finance,21.79,45.0,5.0,15,0,980.55
E045,21,Finance,21.79,30.0,0.0,15,0,653.7
E045,22,Finance,21.79,42.0,2.0,1,0,915.18
E045,23,Finance,21.79,45.0,5.0,1,0,980.55
E045,24,Finance,21.79,30.0,0.0,15,0,653.7
E045,25,Finance,21.79,42.0,2.0,6,0,915.18
E045,26,Finance,21.79,30.0,0.0,15,0,653.7
E046,1,Warehouse,21.36,45.0,5.0,15,0,961.29
E046,2,Warehouse,21.36,41.0,1.0,1,0,875.84
E046,3,Warehouse,21.36,42.0,2.0,6,0,897.2
E046,4,Warehouse,21.36,42.0,2.0,6,0,897.2
E046,5,Warehouse,21.36,30.0,0.0,15,0,640.86
E046,6,Warehouse,21.36,42.0,2.0,1,0,897.2
E046,7,Warehouse,21.36,46.0,6.0,1,0,982.65
E046,8,Warehouse,21.36,36.0,0.0,6,0,769.03
E046,9,Warehouse,21.36,45.0,5.0,15,0,961.29
E046,10,Warehouse,21.36,30.0,0.0,15,0,640.86
E046,11,Warehouse,21.36,30.0,0.0,1,0,640.86
E046,12,Warehouse,21.36,39.0,0.0,1,0,833.12
E046,13,Warehouse,21.36,42.0,2.0,6,0,897.2
E046,14,Warehouse,21.36,36.0,0.0,6,0,769.03
E046,15,Warehouse,21.36,45.0,5.0,15,0,961.29
E046,16,Warehouse,21.36,43.0,3.0,1,0,918.56
E046,17,Warehouse,21.36,42.0,2.0,6,0,897.2
E046,18,Warehouse,21.36,42.0,2.0,1,0,897.2
E046,19,Warehouse,21.36,36.0,0.0,6,0,769.03
E046,20,Warehouse,21.36,30.0,0.0,6,0,640.86
E046,21,Warehouse,21.36,48.0,8.0,6,0,1025.37
E046,22,Warehouse,21.36,45.0,5.0,15,0,961.29
E046,23,Warehouse,21.36,42.0,2.0,6,0,897.2
E046,24,Warehouse,21.36,36.0,0.0,6,0,769.03
E046,25,Warehouse,21.36,30.0,0.0,6,0,640.86
E046,26,Warehouse,21.36,36.0,0.0,6,0,769.03
E047,1,Sales,26.53,37.0,0.0,1,0,981.77
E047,2,Sales,26.53,42.0,2.0,6,0,1114.44
E047,3,Sales,26.53,35.0,0.0,1,0,928.7
E047,4,Sales,26.53,30.0,0.0,15,0,796.03
E047,5,Sales,26.53,42.0,2.0,6,0,1114.44
E047,6,Sales,26.53,48.0,8.0,6,0,1273.65
E047,7,Sales,26.53,42.0,2.0,6,0,1114.44
E047,8,Sales,26.53,36.0,0.0,6,0,955.24
E047,9,Sales,26.53,39.0,0.0,1,0,1034.84
E047,10,Sales,26.53,30.0,0.0,6,0,796.03
E047,11,Sales,26.53,39.0,0.0,1,0,1034.84
E047,12,Sales,26.53,42.0,2.0,6,0,1114.44
E047,13,Sales,26.53,39.0,0.0,1,0,1034.84
E047,14,Sales,26.53,30.0,0.0,15,0,796.03
E047,15,Sales,26.53,45.0,5.0,1,0,1194.05
E047,16,Sales,26.53,36.0,0.0,6,0,955.24
E047,17,Sales,26.53,39.0,0.0,1,0,1034.84
E047,18,Sales,26.53,46.0,6.0,1,0,1220.58
E047,19,Sales,26.53,36.0,0.0,1,0,955.24
E047,20,Sales,26.53,31.0,0.0,1,0,822.56
E047,21,Sales,26.53,46.0,6.0,1,0,1220.58
E047,22,Sales,26.53,45.0,5.0,1,0,1194.05
E047,23,Sales,26.53,30.0,0.0,15,0,796.03
E047,24,Sales,26.53,36.0,0.0,1,0,955.24
E047,25,Sales,26.53,42.0,2.0,6,0,1114.44
E047,26,Sales,26.53,47.0,7.0,1,0,1247.11
E048,1,HR,23.97,43.0,3.0,1,0,1030.56
E048,2,HR,23.97,36.0,0.0,6,0,862.79
E048,3,HR,23.97,48.0,8.0,6,0,1150.39
E048,4,HR,23.97,40.0,0.0,1,0,958.66
E048,5,HR,23.97,42.0,2.0,6,0,1006.59
E048,6,HR,23.97,36.0,0.0,6,0,862.79
E048,7,HR,23.97,36.0,0.0,6,0,862.79
E048,8,HR,23.97,46.0,6.0,1,0,1102.46
E048,9,HR,23.97,31.0,0.0,1,0,742.96
E048,10,HR,23.97,45.0,5.0,15,0,1078.49
E048,11,HR,23.97,30.0,0.0,15,0,719.0
E048,12,HR,23.97,34.0,0.0,1,0,814.86
E048,13,HR,23.97,45.0,5.0,1,0,1078.49
E048,14,HR,23.97,42.0,2.0,6,0,1006.59
E048,15,HR,23.97,30.0,0.0,15,0,719.0
E048,16,HR,23.97,42.0,2.0,6,0,1006.59
E048,17,HR,23.97,48.0,8.0,6,0,1150.39
E048,18,HR,23.97,42.0,2.0,6,0,1006.59
E048,19,HR,23.97,45.0,5.0,15,0,1078.49
E048,20,HR,23.97,30.0,0.0,15,0,719.0
E048,21,HR,23.97,45.0,5.0,15,0,1078.49
E048,22,HR,23.97,30.0,0.0,15,0,719.0
E048,23,HR,23.97,42.0,2.0,6,0,1006.59
E048,24,HR,23.97,36.0,0.0,1,0,862.79
E048,25,HR,23.97,39.0,0.0,1,0,934.69
E048,26,HR,23.97,36.0,0.0,1,0,862.79
E049,1,Operations,33.57,49.0,9.0,1,0,1644.97
E049,2,Operations,33.57,42.0,2.0,6,0,1409.97
E049,3,Operations,33.57,30.0,0.0,6,0,1007.12
E049,4,Operations,33.57,42.0,2.0,1,0,1409.97
E049,5,Operations,33.57,48.0,8.0,6,0,1611.4
E049,6,Operations,33.57,43.0,3.0,1,0,1443.54
E049,7,Operations,33.57,44.0,4.0,1,0,1477.11
E049,8,Operations,33.57,41.0,1.0,1,0,1376.4
E049,9,Operations,33.57,39.0,0.0,1,0,1309.26
E049,10,Operations,33.57,36.0,0.0,6,0,1208.55
E049,11,Operations,33.57,30.0,0.0,15,0,1007.12
E049,12,Operations,33.57,45.0,5.0,15,0,1510.69
E049,13,Operations,33.57,48.0,8.0,6,0,1611.4
E049,14,Operations,33.57,48.0,8.0,6,0,1611.4
E049,15,Operations,33.57,42.0,2.0,1,0,1409.97
E049,16,Operations,33.57,45.0,5.0,1,0,1510.69
E049,17,Operations,33.57,36.0,0.0,6,0,1208.55
E049,18,Operations,33.57,42.0,2.0,6,0,1409.97
E049,19,Operations,33.57,36.0,0.0,6,0,1208.55
E049,20,Operations,33.57,42.0,2.0,6,0,1409.97
E049,21,Operations,33.57,36.0,0.0,1,0,1208.55
E049,22,Operations,33.57,36.0,0.0,6,0,1208.55
E049,23,Operations,33.57,34.0,0.0,1,0,1141.41
E049,24,Operations,33.57,44.0,4.0,1,0,1477.11
E049,25,Operations,33.57,36.0,0.0,1,0,1208.55
E049,26,Operations,33.57,54.0,14.0,6,1,1812.82
E050,1,Sales,37.19,48.0,8.0,1,0,1784.96
E050,2,Sales,37.19,36.0,0.0,1,0,1338.72
E050,3,Sales,37.19,30.0,0.0,15,0,1115.6
E050,4,Sales,37.19,45.0,5.0,15,0,1673.4
E050,5,Sales,37.19,42.0,2.0,6,0,1561.84
E050,6,Sales,37.19,36.0,0.0,6,0,1338.72
E050,7,Sales,37.19,42.0,2.0,6,0,1561.84
E050,8,Sales,37.19,34.0,0.0,1,0,1264.35
E050,9,Sales,37.19,38.0,0.0,1,0,1413.09
E050,10,Sales,37.19,39.0,0.0,1,0,1450.28
E050,11,Sales,37.19,30.0,0.0,15,0,1115.6
E050,12,Sales,37.19,30.0,0.0,15,0,1115.6
E050,13,Sales,37.19,30.0,0.0,15,0,1115.6
E050,14,Sales,37.19,46.0,6.0,1,0,1710.59
E050,15,Sales,37.19,43.0,3.0,1,0,1599.03
E050,16,Sales,37.19,37.0,0.0,1,0,1375.91
E050,17,Sales,37.19,44.0,4.0,1,0,1636.22
E050,18,Sales,37.19,45.0,5.0,15,0,1673.4
E050,19,Sales,37.19,45.0,5.0,15,0,1673.4
E050,20,Sales,37.19,48.0,8.0,6,0,1784.96
E050,21,Sales,37.19,45.0,5.0,15,0,1673.4
E050,22,Sales,37.19,45.0,5.0,15,0,1673.4
E050,23,Sales,37.19,38.0,0.0,1,0,1413.09
E050,24,Sales,37.19,46.0,6.0,1,0,1710.59
E050,25,Sales,37.19,35.0,0.0,1,0,1301.53
E050,26,Sales,37.19,42.0,2.0,6,0,1561.84
E051,1,Finance,26.21,42.0,2.0,1,0,1100.89
E051,2,Finance,26.21,39.0,0.0,1,0,1022.25
E051,3,Finance,26.21,41.0,1.0,1,0,1074.68
E051,4,Finance,26.21,45.0,5.0,15,0,1179.52
E051,5,Finance,26.21,36.0,0.0,6,0,943.62
E051,6,Finance,26.21,43.0,3.0,1,0,1127.1
E051,7,Finance,26.21,44.0,4.0,1,0,1153.31
E051,8,Finance,26.21,36.0,0.0,6,0,943.62
E051,9,Finance,26.21,42.0,2.0,1,0,1100.89
E051,10,Finance,26.21,42.0,2.0,6,0,1100.89
E051,11,Finance,26.21,40.0,0.0,1,0,1048.47
E051,12,Finance,26.21,36.0,0.0,6,0,943.62
E051,13,Finance,26.21,41.0,1.0,1,0,1074.68
E051,14,Finance,26.21,45.0,5.0,15,0,1179.52
E051,15,Finance,26.21,24.0,0.0,6,0,629.08
E051,16,Finance,26.21,49.0,9.0,1,0,1284.37
E051,17,Finance,26.21,36.0,0.0,6,0,943.62
E051,18,Finance,26.21,42.0,2.0,1,0,1100.89
E051,19,Finance,26.21,44.0,4.0,1,0,1153.31
E051,20,Finance,26.21,48.0,8.0,6,0,1258.16
E051,21,Finance,26.21,45.0,5.0,15,0,1179.52
E051,22,Finance,26.21,41.0,1.0,1,0,1074.68
E051,23,Finance,26.21,48.0,8.0,6,0,1258.16
E051,24,Finance,26.21,30.0,0.0,15,0,786.35
E051,25,Finance,26.21,45.0,5.0,15,0,1179.52
E051,26,Finance,26.21,30.0,0.0,15,0,786.35
E052,1,Operations,33.72,38.0,0.0,1,0,1281.5
E052,2,Operations,33.72,30.0,0.0,6,0,1011.71
E052,3,Operations,33.72,37.0,0.0,1,0,1247.78
E052,4,Operations,33.72,36.0,0.0,6,0,1214.05
E052,5,Operations,33.72,40.0,0.0,1,0,1348.95
E052,6,Operations,33.72,42.0,2.0,6,0,1416.4
E052,7,Operations,33.72,48.0,8.0,1,0,1618.74
E052,8,Operations,33.72,42.0,2.0,6,0,1416.4
E052,9,Operations,33.72,55.0,15.0,1,1,1854.8
E052,10,Operations,33.72,45.0,5.0,15,0,1517.57
E052,11,Operations,33.72,36.0,0.0,6,0,1214.05
E052,12,Operations,33.72,42.0,2.0,6,0,1416.4
E052,13,Operations,33.72,43.0,3.0,1,0,1450.12
E052,14,Operations,33.72,42.0,2.0,1,0,1416.4
E052,15,Operations,33.72,46.0,6.0,1,0,1551.29
E052,16,Operations,33.72,45.0,5.0,15,0,1517.57
E052,17,Operations,33.72,35.0,0.0,1,0,1180.33
E052,18,Operations,33.72,42.0,2.0,6,0,1416.4
E052,19,Operations,33.72,36.0,0.0,6,0,1214.05
E052,20,Operations,33.72,35.0,0.0,1,0,1180.33
E052,21,Operations,33.72,36.0,0.0,6,0,1214.05
E052,22,Operations,33.72,48.0,8.0,1,0,1618.74
E052,23,Operations,33.72,45.0,5.0,15,0,1517.57
E052,24,Operations,33.72,36.0,0.0,6,0,1214.05
E052,25,Operations,33.72,45.0,5.0,15,0,1517.57
E052,26,Operations,33.72,36.0,0.0,6,0,1214.05
E053,1,Warehouse,32.92,41.0,1.0,1,0,1349.52
E053,2,Warehouse,32.92,45.0,5.0,15,0,1481.18
E053,3,Warehouse,32.92,30.0,0.0,15,0,987.46
E053,4,Warehouse,32.92,34.0,0.0,1,0,1119.12
E053,5,Warehouse,32.92,45.0,5.0,15,0,1481.18
E053,6,Warehouse,32.92,45.0,5.0,15,0,1481.18
E053,7,Warehouse,32.92,36.0,0.0,6,0,1184.95
E053,8,Warehouse,32.92,42.0,2.0,6,0,1382.44
E053,9,Warehouse,32.92,36.0,0.0,6,0,1184.95
E053,10,Warehouse,32.92,37.0,0.0,1,0,1217.86
E053,11,Warehouse,32.92,33.0,0.0,1,0,1086.2
E053,12,Warehouse,32.92,48.0,8.0,6,0,1579.93
E053,13,Warehouse,32.92,45.0,5.0,15,0,1481.18
E053,14,Warehouse,32.92,36.0,0.0,6,0,1184.95
E053,15,Warehouse,32.92,46.0,6.0,1,0,1514.1
E053,16,Warehouse,32.92,38.0,0.0,1,0,1250.78
E053,17,Warehouse,32.92,33.0,0.0,1,0,1086.2
E053,18,Warehouse,32.92,37.0,0.0,1,0,1217.86
E053,19,Warehouse,32.92,40.0,0.0,1,0,1316.61
E053,20,Warehouse,32.92,43.0,3.0,1,0,1415.35
E053,21,Warehouse,32.92,44.0,4.0,1,0,1448.27
E053,22,Warehouse,32.92,45.0,5.0,15,0,1481.18
E053,23,Warehouse,32.92,42.0,2.0,6,0,1382.44
E053,24,Warehouse,32.92,45.0,5.0,15,0,1481.18
E053,25,Warehouse,32.92,36.0,0.0,6,0,1184.95
E053,26,Warehouse,32.92,30.0,0.0,15,0,987.46
E054,1,Sales,43.09,40.0,0.0,1,0,1723.73
E054,2,Sales,43.09,35.0,0.0,1,0,1508.27
E054,3,Sales,43.09,45.0,5.0,15,0,1939.2
E054,4,Sales,43.09,40.0,0.0,1,0,1723.73
E054,5,Sales,43.09,45.0,5.0,1,0,1939.2
E054,6,Sales,43.09,46.0,6.0,1,0,1982.29
E054,7,Sales,43.09,45.0,5.0,15,0,1939.2
E054,8,Sales,43.09,37.0,0.0,1,0,1594.45
E054,9,Sales,43.09,42.0,2.0,6,0,1809.92
E054,10,Sales,43.09,36.0,0.0,6,0,1551.36
E054,11,Sales,43.09,36.0,0.0,1,0,1551.36
E054,12,Sales,43.09,30.0,0.0,1,0,1292.8
E054,13,Sales,43.09,42.0,2.0,6,0,1809.92
E054,14,Sales,43.09,45.0,5.0,15,0,1939.2
E054,15,Sales,43.09,36.0,0.0,6,0,1551.36
E054,16,Sales,43.09,42.0,2.0,6,0,1809.92
E054,17,Sales,43.09,45.0,5.0,1,0,1939.2
E054,18,Sales,43.09,41.0,1.0,1,0,1766.83
