wage,years_exp,edu,gender,industry
50.963614222986145,19,18,0,tech
47.91626519696325,20,16,0,health
56.80329407568635,15,16,1,tech
37.25944653393396,8,16,0,public
37.38917235550754,7,16,1,retail
58.35780955049145,27,16,0,public
58.61624234992867,26,16,1,public
55.40931501893068,23,16,0,tech
45.151558698534075,9,16,1,tech
51.66109597117447,14,16,1,tech
20.8493843011032,0,16,1,public
42.68954741811181,17,14,0,tech
32.28552073133381,5,16,0,public
55.63467920752622,29,14,1,public
40.77786645516235,12,16,1,retail
37.43233345955459,1,18,1,retail
32.12325698070635,0,16,1,public
47.207367347777605,20,16,0,retail
46.398967255783674,16,16,1,health
49.148160221469354,20,12,0,tech
55.891569636272315,28,12,0,public
39.56148419078013,9,18,0,health
45.59615531626477,16,16,0,retail
29.856753482602766,4,16,1,retail
29.99735932178373,6,16,0,public
41.296870496260034,9,14,1,tech
29.61164052495719,1,16,1,retail
28.588005307302964,3,16,0,public
46.9299476399156,16,16,0,tech
32.54501322099286,14,12,0,tech
59.789522336535285,20,16,0,health
55.953973175884485,19,16,1,tech
48.01564826744168,19,14,1,retail
42.355567933012956,7,14,1,tech
44.68486898879339,17,14,1,health
34.31360785017086,10,14,0,health
38.74508854963583,11,16,1,retail
44.62866096885272,14,18,1,health
38.92593133019179,11,14,1,tech
34.76424788595931,3,16,1,health
52.45830640809942,25,14,1,retail
42.68646259775978,11,16,1,public
25.693003584847258,1,12,1,tech
55.39985415863585,19,16,0,tech
30.474344748085592,8,12,1,health
46.669231200928955,23,12,0,health
42.729438990686546,8,14,1,tech
66.82055554281597,25,18,1,tech
61.20154385342778,29,14,0,retail
38.62000772632192,15,12,1,tech
37.40438666208255,15,12,0,tech
33.49424106447927,4,16,1,health
33.55351266119408,5,16,1,public
37.68432475403895,6,16,0,public
52.24509165852736,25,12,0,health
60.11501322682165,26,18,0,retail
37.082686131008145,11,14,1,retail
54.13320904949395,25,16,1,public
35.85498758512343,11,12,0,tech
32.05599180872151,4,12,0,tech
34.88370213068236,10,16,0,public
37.17183018782288,12,12,1,tech
38.21754657121971,4,16,1,tech
47.257936778367515,20,12,1,public
37.75559396598467,13,12,0,public
60.52458560082425,22,16,1,health
44.92243289553175,16,16,0,health
62.49743222713575,18,18,0,tech
40.497006075132305,13,18,0,retail
40.48117290710032,17,12,0,tech
41.266325614758394,11,16,0,health
42.80834620563893,10,18,0,tech
40.13316973877626,6,18,0,health
65.45058685016367,25,16,1,health
58.5897299356108,25,16,1,public
44.55292045106878,25,12,1,health
56.815971610060444,25,16,0,health
42.93300686307265,7,16,1,tech
56.49567336443099,16,18,1,tech
60.52088172878467,28,16,1,public
53.29071320169116,21,16,1,public
25.238208326179837,4,14,1,public
51.72357047489306,27,12,0,health
47.69677826626982,17,16,1,public
26.99504401972683,4,16,0,retail
44.710078572946614,4,18,0,tech
28.817628077893378,3,16,1,retail
29.16773629578921,6,12,1,retail
31.08476524760554,5,14,0,health
57.79854456161945,29,12,0,health
32.35394117319281,17,14,0,retail
43.41804457912623,20,14,0,retail
23.566023520794868,2,16,0,public
44.464217716759734,21,12,1,retail
42.85579028462537,22,12,0,retail
21.202015673997895,0,14,1,retail
38.03120485103855,1,18,0,health
41.793045213520756,15,14,0,public
25.307538690287437,0,16,1,retail
44.33286709286574,10,16,0,public
57.951174329062944,28,14,1,health
65.37742198851775,28,16,1,tech
42.74717523224412,10,16,1,retail
60.73149968634494,29,16,1,public
44.448665673519145,16,12,1,tech
46.643038235095,15,18,0,retail
41.44823194079859,14,14,0,retail
46.45889787416759,23,14,1,retail
44.83492123366228,19,14,1,retail
45.225125209915525,17,12,1,health
56.731912355487545,28,14,1,public
39.59883382793049,8,16,1,health
48.28728634516082,16,16,0,health
23.552586697280695,2,12,0,tech
34.44941020157816,9,12,1,tech
37.03649831411299,20,12,0,retail
26.668306478920513,1,14,1,retail
44.22032896249141,15,16,0,retail
52.21037645019186,19,16,0,tech
22.5583336016941,2,12,1,public
44.93545287382959,12,18,0,tech
23.84978576059271,1,12,1,public
58.953147679226866,28,16,1,retail
61.25164236636331,28,16,0,health
50.82830235974914,17,14,1,tech
30.364844027845436,3,16,0,public
57.76795674552011,19,16,0,health
66.09534652275232,23,18,1,tech
48.00525627176296,19,16,1,health
49.503077413322785,23,14,0,public
46.336628784223905,16,12,1,tech
60.627961148612826,26,18,0,tech
34.34748501054258,11,14,1,retail
62.22009233428663,29,16,0,health
45.31918776481503,13,16,1,public
63.482364929707934,29,18,0,health
53.390388058490764,20,14,1,tech
36.98516218160034,11,14,0,health
31.24841815410043,7,12,1,public
54.309131528008365,26,12,0,health
40.48628194695246,5,18,1,health
70.68886470814006,28,16,1,tech
46.590580211661155,26,12,0,public
44.157312521904274,18,16,0,retail
54.799091096314896,20,18,0,health
50.311767735850054,17,16,1,tech
51.59695359043356,26,14,0,public
29.509698995672522,4,16,0,retail
44.51883995434222,11,18,0,retail
38.951656144205465,10,14,1,health
48.168042190921696,17,14,0,tech
49.948708076789,15,16,0,tech
39.1371325777749,18,12,1,health
32.33309944739645,8,14,0,health
60.943524756932476,26,16,1,retail
39.02612918952136,9,14,1,health
52.76662650799473,26,12,1,retail
25.799090858288096,2,14,1,retail
26.149715236368266,7,12,0,retail
51.43035800299102,21,16,1,retail
54.74596924028113,29,16,0,health
37.30547842878829,7,14,0,tech
38.86226798032425,11,14,1,retail
56.686726956615914,28,14,1,health
42.728220128797126,18,12,1,health
45.149917382157966,19,12,1,tech
58.63412646419203,29,12,1,public
50.58522643771535,28,12,1,public
44.70300145509591,12,16,1,public
44.031235996074166,17,14,0,tech
49.08846084857812,19,14,0,public
58.13447258146353,24,16,1,retail
61.40696301060265,29,14,1,health
21.450303992850497,5,12,1,retail
48.702412395670265,18,14,1,retail
40.15842717802148,10,18,0,retail
37.39527745294262,19,12,1,retail
29.528777934113776,6,12,1,health
60.12704714136345,23,16,1,health
60.13782767646753,25,16,1,public
55.460946873565,23,14,1,health
51.20662224451428,23,12,0,tech
57.1581943762608,28,14,0,health
31.650809750864905,4,16,0,retail
48.836892343960706,19,16,1,public
39.81365154906766,17,14,1,public
37.81921850721075,7,16,0,tech
50.10694023944068,21,16,0,public
17.996719013311438,1,14,0,retail
37.445329382169184,11,16,0,public
13.67408348157866,2,12,0,public
32.89210086810643,8,12,1,tech
61.97241380880422,28,14,1,health
47.323002683686546,23,14,0,health
57.57696579686329,24,16,1,health
73.97006239241115,29,18,1,tech
45.77764836425102,17,14,0,public
55.30461253236925,29,12,1,retail
50.99757965275937,26,16,0,public
37.5072044332509,15,12,1,public
68.99698943025217,26,18,1,health
39.74736071042766,7,16,1,tech
38.740920348370814,10,16,0,public
65.87151033987308,29,16,1,health
56.46351208752314,24,16,1,tech
40.00200824012768,19,12,0,health
26.115619205541794,5,14,1,retail
25.436515834097772,4,14,0,public
59.77230359257605,29,14,1,retail
49.522834294100875,23,12,0,tech
36.64604867776836,9,14,1,retail
25.3759779912453,4,16,0,public
32.83696853250436,8,14,0,tech
28.4121339213801,3,16,0,public
37.097116129518625,5,16,1,public
39.24016749909115,11,18,0,retail
45.259793488903306,16,16,0,retail
57.22524139997878,26,16,0,tech
54.42191157201526,27,12,1,retail
37.04441849743753,7,12,1,health
44.989158455606464,16,14,1,health
55.35107513128112,21,14,1,tech
27.574587894017675,1,12,0,tech
46.686788182213085,13,16,1,retail
31.387055324213982,1,14,1,tech
49.37875044754738,6,18,0,tech
44.38933742269125,15,14,1,public
36.043491662508465,1,18,0,tech
57.08770848803518,26,14,1,public
57.97235592842896,24,16,1,public
48.239244693494086,17,16,0,health
34.6015512865082,9,14,1,public
59.324360197263786,22,16,0,health
47.21915155502899,19,14,1,public
50.019659784062405,25,12,1,retail
63.78722181845315,27,18,1,public
20.753338649368875,3,12,0,retail
23.55446636359228,0,14,1,public
41.24219325328132,12,12,1,tech
36.200594035776874,3,16,1,tech
26.1584667201828,0,16,0,health
40.87867301364015,11,16,1,health
42.744295909808415,12,16,1,public
49.36161782800083,19,14,1,tech
58.47698911066682,25,14,0,tech
59.977563964370155,28,16,1,retail
46.19970668501334,23,14,0,retail
55.07742329016449,28,12,1,public
48.51084516650076,10,18,1,health
54.09212175306305,24,16,0,public
42.22899135601055,21,14,1,retail
69.63638060024971,29,18,1,tech
52.866374620654305,21,16,0,tech
16.93126435078477,1,12,0,public
46.882004180896416,14,16,0,tech
33.25567673083074,4,16,0,health
29.416052818854904,3,14,0,tech
54.51562812835027,25,14,0,health
52.17046050171666,27,12,0,public
39.64285282012248,9,18,0,retail
52.57832881486589,17,16,1,public
49.684764019744605,23,14,0,retail
29.434049851581783,5,16,1,retail
32.884955674247315,1,16,1,retail
57.301624064038464,20,18,0,retail
39.777694892133326,7,18,0,health
61.26410015349888,23,16,1,public
50.60529688257317,29,12,1,retail
29.877449829246736,3,16,0,retail
35.54034212583462,18,12,0,retail
41.608835461195234,12,16,0,health
38.43598542658759,18,12,1,public
61.92526626056751,28,16,1,retail
45.424431265057315,23,14,0,retail
44.62568955561919,17,12,1,public
59.83741302753555,29,16,0,health
53.72954778644588,23,14,1,public
53.36886274176587,25,14,1,health
35.967941805689804,4,18,1,health
50.184775812002485,27,12,0,public
48.52896118454074,8,18,1,health
46.98213897901237,18,14,1,public
63.162155423874054,28,16,1,health
59.389032186129434,29,14,1,health
37.66503049858853,2,16,1,health
43.12489961879352,17,14,1,health
61.82893741713641,26,16,1,health
52.13498912643224,17,14,0,tech
24.08011762987252,1,14,1,health
45.641103972364796,16,16,0,public
46.93219125147421,17,18,0,public
59.04512781217503,21,18,1,public
37.5301696414006,0,16,1,tech
41.28613761492297,6,14,1,health
63.643574893730275,27,16,0,health
40.045063896582434,13,14,1,retail
43.83819280089397,16,16,0,public
32.18206949355342,5,16,1,public
36.804077308458616,16,12,0,tech
33.56189334540374,8,14,0,retail
36.33326572243089,11,14,1,tech
44.580287987644795,14,12,1,tech
44.02768163587119,20,12,1,retail
28.718671302018276,0,14,1,retail
46.70874358345552,20,14,0,health
62.871529836611685,29,12,1,tech
58.29128087292326,18,16,1,tech
